sku,platform,live_price,mrp,discount %,timestamp
PRO-KB-S-216,amazon,2499.0,,,2026-05-28 07:06:30
PRO-RM-S-216,amazon,2499.0,,,2026-05-28 07:06:30
PRO-MG-S-216,amazon,2499.0,,,2026-05-28 07:06:30
PRO-SB-S-216,amazon,2499.0,,,2026-05-28 07:06:30
ACU-200,amazon,,,,2026-05-28 07:06:30
PRO-CM-S-216,amazon,,,,2026-05-28 07:06:30
ACMC-200,amazon,,,,2026-05-28 07:06:30
PRO-BN-907,amazon,,,,2026-05-28 07:06:30
PRO-CC-S-216,amazon,2499.0,,,2026-05-28 07:06:30
PRO-MG-907,amazon,2499.0,,,2026-05-29 07:07:09
PRO-RM-907,amazon,2499.0,,,2026-05-29 07:07:09
PRO-KB-907,amazon,2499.0,,,2026-05-29 07:07:09
ACU-S-60,amazon,499.0,249.5,-100.0,2026-05-29 07:07:09
ACMC-S-60,amazon,499.0,831.67,40.0,2026-05-29 07:07:09
PRO-CC-907,amazon,2499.0,,,2026-05-29 07:07:09
ACLC-S-60,amazon,499.0,831.67,40.0,2026-05-29 07:07:09
EDS-400,amazon,518.0,129.5,-300.0,2026-05-29 07:07:09
ACBL-S-60,amazon,493.0,246.5,-100.0,2026-05-29 07:07:09
PRO-CC-S-216,amazon,2499.0,429.95,-481.23,2026-05-29 07:07:09
PRO-KB-S-216,amazon,2499.0,,,2026-05-29 07:07:09
PRO-RM-S-216,amazon,2499.0,,,2026-05-29 07:07:09
PRO-MG-S-216,amazon,2499.0,,,2026-05-29 07:07:09
PRO-SB-S-216,amazon,2499.0,,,2026-05-29 07:07:09
ACU-200,amazon,1599.0,799.5,-100.0,2026-05-29 07:07:09
PRO-CM-S-216,amazon,2499.0,,,2026-05-29 07:07:09
ACMC-200,amazon,1599.0,799.5,-100.0,2026-05-29 07:07:09
PRO-BN-907,amazon,2499.0,,,2026-05-29 07:07:09
PRO-CM-907,amazon,2499.0,,,2026-05-29 07:07:09
PRO-SB-907,amazon,2499.0,429.95,-481.23,2026-05-29 07:07:09
EDF-500,amazon,,,,2026-05-29 07:07:09
EDP-400,amazon,1399.0,349.75,-300.0,2026-05-29 07:07:09
ACLC-200,amazon,1599.0,799.5,-100.0,2026-05-29 07:07:09
EDS-150,amazon,,,,2026-05-29 07:07:09
EDS-S-240,amazon,,,,2026-05-29 07:07:09
EDF-100,amazon,,,,2026-05-29 07:07:09
EDF-200,amazon,,,,2026-05-29 07:07:09
EDF-400,amazon,,,,2026-05-29 07:07:09
EDF-600,amazon,,,,2026-05-29 07:07:09
EDS-150,flipkart,1300.0,1495.0,13.04,2026-05-29 07:07:09
EDF-300,amazon,,,,2026-05-29 07:07:09
EDS-S-960,amazon,,,,2026-05-29 07:07:09
EDS-S-480,amazon,,,,2026-05-29 07:07:09
WI-900,amazon,4599.0,507.06,-806.99,2026-05-29 07:07:09
CREATINE-100,amazon,398.0,398.0,0.0,2026-05-29 07:07:09
EDP-900,amazon,2399.0,266.56,-799.98,2026-05-29 07:07:09
EDS-800,amazon,998.0,124.75,-700.0,2026-05-29 07:07:09
EDPP-900,amazon,2099.0,233.22,-800.01,2026-05-29 07:07:09
ACBL-200,amazon,1599.0,799.5,-100.0,2026-05-29 07:07:09
EDPP-400,amazon,1099.0,122.11,-800.01,2026-05-29 07:07:09
EDS-150,amazon,,,,2026-05-30 06:34:33
EDS-S-240,amazon,358.0,149.17,-139.99,2026-05-30 06:34:33
EDF-100,amazon,349.0,349.0,0.0,2026-05-30 06:34:33
EDF-200,amazon,,,,2026-05-30 06:34:33
EDF-300,amazon,,,,2026-05-30 06:34:33
EDF-400,amazon,,,,2026-05-30 06:34:33
EDF-600,amazon,,,,2026-05-30 06:34:33
EDS-150,flipkart,1166.0,1495.0,22.01,2026-05-30 06:34:33
EDS-S-480,amazon,,,,2026-05-30 06:34:33
EDS-S-960,amazon,1218.0,126.88,-859.96,2026-05-30 06:34:33
ACBL-200,amazon,1599.0,799.5,-100.0,2026-05-30 06:34:33
EDPP-900,amazon,2099.0,233.22,-800.01,2026-05-30 06:34:33
EDPP-400,amazon,,,,2026-05-30 06:34:33
EDP-900,amazon,2399.0,266.56,-799.98,2026-05-30 06:34:33
CREATINE-100,amazon,,,,2026-05-30 06:34:33
WI-900,amazon,4599.0,507.06,-806.99,2026-05-30 06:34:33
EDS-800,amazon,998.0,124.75,-700.0,2026-05-30 06:34:33
EDP-400,amazon,,,,2026-05-30 06:34:33
ACLC-200,amazon,,,,2026-05-30 06:34:33
EDF-500,amazon,,,,2026-05-30 06:34:33
PRO-BN-907,amazon,3071.0,,,2026-05-30 06:34:33
ACU-S-60,amazon,499.0,249.5,-100.0,2026-05-30 06:34:33
PRO-CC-907,amazon,3071.0,385.0,-697.66,2026-05-30 06:34:33
ACMC-S-60,amazon,499.0,831.67,40.0,2026-05-30 06:34:33
EDS-400,amazon,518.0,129.5,-300.0,2026-05-30 06:34:33
PRO-KB-907,amazon,3071.0,,,2026-05-30 06:34:33
PRO-RM-907,amazon,3071.0,,,2026-05-30 06:34:33
PRO-MG-907,amazon,3071.0,,,2026-05-30 06:34:33
ACLC-S-60,amazon,499.0,831.67,40.0,2026-05-30 06:34:33
ACBL-S-60,amazon,493.0,246.5,-100.0,2026-05-30 06:34:33
PRO-CM-907,amazon,3071.0,,,2026-05-30 06:34:33
PRO-KB-S-216,amazon,3071.0,,,2026-05-30 06:34:33
PRO-RM-S-216,amazon,3071.0,,,2026-05-30 06:34:33
PRO-CC-S-216,amazon,3071.0,,,2026-05-30 06:34:33
PRO-MG-S-216,amazon,,,,2026-05-30 06:34:33
PRO-SB-S-216,amazon,,,,2026-05-30 06:34:33
ACU-200,amazon,1599.0,799.5,-100.0,2026-05-30 06:34:33
PRO-CM-S-216,amazon,,,,2026-05-30 06:34:33
ACMC-200,amazon,1599.0,799.5,-100.0,2026-05-30 06:34:33
PRO-SB-907,amazon,3071.0,,,2026-05-30 06:34:33
ACU-S-60,amazon,,,,2026-05-31 07:09:29
PRO-CC-907,amazon,,,,2026-05-31 07:09:29
ACMC-S-60,amazon,,,,2026-05-31 07:09:29
EDS-400,amazon,,,,2026-05-31 07:09:29
PRO-KB-907,amazon,,,,2026-05-31 07:09:29
PRO-RM-907,amazon,,,,2026-05-31 07:09:29
PRO-MG-907,amazon,,,,2026-05-31 07:09:29
ACLC-S-60,amazon,,,,2026-05-31 07:09:29
ACBL-S-60,amazon,,,,2026-05-31 07:09:29
PRO-SB-907,amazon,,,,2026-05-31 07:09:29
PRO-KB-S-216,amazon,,,,2026-05-31 07:09:29
PRO-RM-S-216,amazon,,,,2026-05-31 07:09:29
PRO-CC-S-216,amazon,,,,2026-05-31 07:09:29
PRO-MG-S-216,amazon,,,,2026-05-31 07:09:29
PRO-SB-S-216,amazon,,,,2026-05-31 07:09:29
ACU-200,amazon,,,,2026-05-31 07:09:29
PRO-CM-S-216,amazon,,,,2026-05-31 07:09:29
ACMC-200,amazon,,,,2026-05-31 07:09:29
PRO-BN-907,amazon,,,,2026-05-31 07:09:29
PRO-CM-907,amazon,,,,2026-05-31 07:09:29
ACLC-200,amazon,,,,2026-05-31 07:09:29
EDS-S-480,amazon,,,,2026-05-31 07:09:29
EDS-S-240,amazon,,,,2026-05-31 07:09:29
EDF-100,amazon,,,,2026-05-31 07:09:29
EDF-200,amazon,,,,2026-05-31 07:09:29
EDF-300,amazon,,,,2026-05-31 07:09:29
EDF-400,amazon,,,,2026-05-31 07:09:29
EDF-600,amazon,,,,2026-05-31 07:09:29
EDS-150,amazon,,,,2026-05-31 07:09:29
EDS-150,flipkart,,,,2026-05-31 07:09:29
EDF-500,amazon,,,,2026-05-31 07:09:29
EDS-S-960,amazon,,,,2026-05-31 07:09:29
ACBL-200,amazon,,,,2026-05-31 07:09:29
EDPP-900,amazon,,,,2026-05-31 07:09:29
EDPP-400,amazon,,,,2026-05-31 07:09:29
EDP-900,amazon,,,,2026-05-31 07:09:29
CREATINE-100,amazon,,,,2026-05-31 07:09:29
WI-900,amazon,,,,2026-05-31 07:09:29
EDS-800,amazon,,,,2026-05-31 07:09:29
EDP-400,amazon,,,,2026-05-31 07:09:29
EDS-S-240,amazon,359.0,149.58,-140.01,2026-06-01 08:59:31
EDF-100,amazon,,,,2026-06-01 08:59:31
EDF-200,amazon,652.0,326.0,-100.0,2026-06-01 08:59:31
EDF-300,amazon,,,,2026-06-01 08:59:31
EDF-400,amazon,,,,2026-06-01 08:59:31
EDF-500,amazon,1379.0,275.8,-400.0,2026-06-01 08:59:31
EDF-600,amazon,1599.0,266500.0,99.4,2026-06-01 08:59:31
EDS-150,amazon,,,,2026-06-01 08:59:31
EDS-150,flipkart,854.0,1298.0,34.21,2026-06-01 08:59:31
ACBL-200,amazon,1599.0,799.5,-100.0,2026-06-01 08:59:31
EDS-S-960,amazon,,,,2026-06-01 08:59:31
EDS-800,amazon,930.0,116.25,-700.0,2026-06-01 08:59:31
WI-900,amazon,4599.0,507.06,-806.99,2026-06-01 08:59:31
EDP-400,amazon,1399.0,349.75,-300.0,2026-06-01 08:59:31
EDP-900,amazon,2399.0,266.56,-799.98,2026-06-01 08:59:31
EDPP-400,amazon,1099.0,122.11,-800.01,2026-06-01 08:59:31
EDPP-900,amazon,2819.0,313.22,-800.01,2026-06-01 08:59:31
CREATINE-100,amazon,,,,2026-06-01 08:59:31
EDS-S-480,amazon,,,,2026-06-01 08:59:31
ACLC-200,amazon,1599.0,799.5,-100.0,2026-06-01 08:59:31
PRO-CM-907,amazon,,,,2026-06-01 08:59:31
ACMC-200,amazon,1511.0,755.5,-100.0,2026-06-01 08:59:31
EDS-400,amazon,518.0,129.5,-300.0,2026-06-01 08:59:31
PRO-RM-907,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
PRO-KB-907,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
ACLC-S-60,amazon,449.0,748.33,40.0,2026-06-01 08:59:31
ACMC-S-60,amazon,503.0,838.33,40.0,2026-06-01 08:59:31
PRO-CC-907,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
ACU-S-60,amazon,503.0,251.5,-100.0,2026-06-01 08:59:31
PRO-MG-907,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
ACBL-S-60,amazon,503.0,251.5,-100.0,2026-06-01 08:59:31
PRO-BN-907,amazon,,,,2026-06-01 08:59:31
PRO-KB-S-216,amazon,,,,2026-06-01 08:59:31
PRO-RM-S-216,amazon,,,,2026-06-01 08:59:31
PRO-SB-907,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
PRO-CC-S-216,amazon,,,,2026-06-01 08:59:31
PRO-MG-S-216,amazon,3799.0,418.85,-807.01,2026-06-01 08:59:31
PRO-SB-S-216,amazon,,,,2026-06-01 08:59:31
ACU-200,amazon,1511.0,755.5,-100.0,2026-06-01 08:59:31
PRO-CM-S-216,amazon,,,,2026-06-01 08:59:31
PRO-RM-907,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
PRO-KB-907,amazon,3429.0,4499.0,23.78,2026-06-02 08:11:37
ACLC-S-60,amazon,449.0,748.33,40.0,2026-06-02 08:11:37
ACMC-S-60,amazon,449.0,748.33,40.0,2026-06-02 08:11:37
ACBL-S-60,amazon,503.0,251.5,-100.0,2026-06-02 08:11:37
PRO-CC-907,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
ACU-S-60,amazon,449.0,224.5,-100.0,2026-06-02 08:11:37
PRO-MG-907,amazon,3749.0,413.34,-807.0,2026-06-02 08:11:37
PRO-CM-S-216,amazon,3749.0,413.34,-807.0,2026-06-02 08:11:37
PRO-CM-907,amazon,3749.0,413.34,-807.0,2026-06-02 08:11:37
PRO-BN-907,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
PRO-KB-S-216,amazon,3429.0,4499.0,23.78,2026-06-02 08:11:37
PRO-RM-S-216,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
PRO-CC-S-216,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
PRO-MG-S-216,amazon,3749.0,413.34,-807.0,2026-06-02 08:11:37
PRO-SB-S-216,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
ACU-200,amazon,1499.0,749.5,-100.0,2026-06-02 08:11:37
PRO-SB-907,amazon,3799.0,418.85,-807.01,2026-06-02 08:11:37
ACMC-200,amazon,1499.0,749.5,-100.0,2026-06-02 08:11:37
EDS-400,amazon,,,,2026-06-02 08:11:37
ACLC-200,amazon,1499.0,749.5,-100.0,2026-06-02 08:11:37
CREATINE-100,amazon,300.0,300.0,0.0,2026-06-02 08:11:37
EDF-100,amazon,,,,2026-06-02 08:11:37
EDF-200,amazon,,,,2026-06-02 08:11:37
EDF-300,amazon,,,,2026-06-02 08:11:37
EDF-400,amazon,,,,2026-06-02 08:11:37
EDF-500,amazon,,,,2026-06-02 08:11:37
EDF-600,amazon,,,,2026-06-02 08:11:37
EDS-150,amazon,,,,2026-06-02 08:11:37
EDS-S-240,amazon,,,,2026-06-02 08:11:37
EDS-S-480,amazon,,,,2026-06-02 08:11:37
EDS-S-960,amazon,,,,2026-06-02 08:11:37
EDS-800,amazon,,,,2026-06-02 08:11:37
WI-900,amazon,,,,2026-06-02 08:11:37
EDP-400,amazon,1299.0,324.75,-300.0,2026-06-02 08:11:37
EDP-900,amazon,2299.0,255.44,-800.02,2026-06-02 08:11:37
EDPP-400,amazon,999.0,111.0,-800.0,2026-06-02 08:11:37
EDPP-900,amazon,1999.0,222.11,-800.0,2026-06-02 08:11:37
ACBL-200,amazon,1499.0,749.5,-100.0,2026-06-02 08:11:37
EDS-150,flipkart,,,,2026-06-02 08:11:37
